"VMID","VMNAME","VMSIZE","NICID","NICID1","PRIVATEIP"
"/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/KLT-U1-EASTUS-TWX-RG/providers/Microsoft.Compute/virtualMachines/UEMCSQLTWXU1","UEMCSQLTWXU1","Standard_E4s_v3","/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/klt-u1-eastus-twx-rg/providers/Microsoft.Network/networkInterfaces/uemcsqltwxu1701","/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/klt-u1-eastus-twx-rg/providers/Microsoft.Network/networkInterfaces/uemcsqltwxu1701","10.33.0.191"
"/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/KLT-U1-EASTUS-TWX-RG/providers/Microsoft.Compute/virtualMachines/UEMCTRIBTWXU1","UEMCTRIBTWXU1","Standard_E4s_v3","/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/klt-u1-eastus-twx-rg/providers/Microsoft.Network/networkInterfaces/UEMCTRIBTWXU1-nic","/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/klt-u1-eastus-twx-rg/providers/Microsoft.Network/networkInterfaces/UEMCTRIBTWXU1-nic","10.33.0.54"
"/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/KLT-U1-EASTUS-UGI-RG/providers/Microsoft.Compute/virtualMachines/UEMCSQLUGIU1","UEMCSQLUGIU1","Standard_E4s_v3","/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/klt-u1-eastus-ugi-rg/providers/Microsoft.Network/networkInterfaces/uemcsqlugiu1822","/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/klt-u1-eastus-ugi-rg/providers/Microsoft.Network/networkInterfaces/uemcsqlugiu1822","10.33.0.130"
"/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/KLT-U1-EASTUS-UGI-RG/providers/Microsoft.Compute/virtualMachines/UEMCTRIAUGIU1","UEMCTRIAUGIU1","Standard_E4s_v3","/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/klt-u1-eastus-ugi-rg/providers/Microsoft.Network/networkInterfaces/UEMCTRIAUGIU1-nic","/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/klt-u1-eastus-ugi-rg/providers/Microsoft.Network/networkInterfaces/UEMCTRIAUGIU1-nic","10.33.0.133"
"/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/KLT-U1-EASTUS-UGI-RG/providers/Microsoft.Compute/virtualMachines/UEMCTRIBUGIU1","UEMCTRIBUGIU1","Standard_E4s_v3","/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/klt-u1-eastus-ugi-rg/providers/Microsoft.Network/networkInterfaces/UEMCTRIBUGIU1-nic","/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/klt-u1-eastus-ugi-rg/providers/Microsoft.Network/networkInterfaces/UEMCTRIBUGIU1-nic","10.33.0.131"
"/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/KLT-U1-EASTUS-UGI-RG/providers/Microsoft.Compute/virtualMachines/UEMCTRIPUGIU1","UEMCTRIPUGIU1","Standard_E4s_v3","/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/klt-u1-eastus-ugi-rg/providers/Microsoft.Network/networkInterfaces/UEMCTRIPUGIU1-nic","/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/klt-u1-eastus-ugi-rg/providers/Microsoft.Network/networkInterfaces/UEMCTRIPUGIU1-nic","10.33.0.140"
"/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/KLT-U2-EASTUS-AAS-RG/providers/Microsoft.Compute/virtualMachines/UEMCSQLAASU2","UEMCSQLAASU2","Standard_E16s_v3","/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/klt-u2-eastus-aas-rg/providers/Microsoft.Network/networkInterfaces/UEMCSQLAASU2-nic","/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/klt-u2-eastus-aas-rg/providers/Microsoft.Network/networkInterfaces/UEMCSQLAASU2-nic","10.33.0.222"
"/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/KLT-U2-EASTUS-AAS-RG/providers/Microsoft.Compute/virtualMachines/UEMCTRIAAASU2","UEMCTRIAAASU2","Standard_E4s_v3","/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/klt-u2-eastus-aas-rg/providers/Microsoft.Network/networkInterfaces/UEMCTRIAAASU2-nic","/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/klt-u2-eastus-aas-rg/providers/Microsoft.Network/networkInterfaces/UEMCTRIAAASU2-nic","10.33.0.230"
"/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/KLT-U2-EASTUS-AAS-RG/providers/Microsoft.Compute/virtualMachines/UEMCTRIBAASU2","UEMCTRIBAASU2","Standard_E4s_v3","/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/klt-u2-eastus-aas-rg/providers/Microsoft.Network/networkInterfaces/UEMCTRIBAASU2-nic","/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/klt-u2-eastus-aas-rg/providers/Microsoft.Network/networkInterfaces/UEMCTRIBAASU2-nic","10.33.0.231"
"/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/KLT-U2-EASTUS-AAS-RG/providers/Microsoft.Compute/virtualMachines/UEMCTRIPAASU2","UEMCTRIPAASU2","Standard_D8s_v3","/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/klt-u2-eastus-aas-rg/providers/Microsoft.Network/networkInterfaces/UEMCTRIPAASU2-nic","/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/klt-u2-eastus-aas-rg/providers/Microsoft.Network/networkInterfaces/UEMCTRIPAASU2-nic","10.33.0.232"
"/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/KLT-U2-EASTUS-MAR-RG/providers/Microsoft.Compute/virtualMachines/UEMCSQLMARU2","UEMCSQLMARU2","Standard_E16s_v3","/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/klt-u2-eastus-mar-rg/providers/Microsoft.Network/networkInterfaces/uemcsqlmaru2411","/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/klt-u2-eastus-mar-rg/providers/Microsoft.Network/networkInterfaces/uemcsqlmaru2411","10.33.0.169"
"/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/KLT-U2-EASTUS-MAR-RG/providers/Microsoft.Compute/virtualMachines/UEMCTRIAMARU2","UEMCTRIAMARU2","Standard_E4s_v3","/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/klt-u2-eastus-mar-rg/providers/Microsoft.Network/networkInterfaces/UEMCTRIAMARU2-nic","/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/klt-u2-eastus-mar-rg/providers/Microsoft.Network/networkInterfaces/UEMCTRIAMARU2-nic","10.33.0.107"
"/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/KLT-U2-EASTUS-UTX-RG/providers/Microsoft.Compute/virtualMachines/UEMCSQLUTXU2","UEMCSQLUTXU2","Standard_E16s_v3","/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/klt-u2-eastus-utx-rg/providers/Microsoft.Network/networkInterfaces/UEMCSQLUTXU2-nic","/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/klt-u2-eastus-utx-rg/providers/Microsoft.Network/networkInterfaces/UEMCSQLUTXU2-nic","10.33.0.206"
"/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/KLT-U3-EASTUS-UTX-RG/providers/Microsoft.Compute/virtualMachines/UEMCSQLUTXU3","UEMCSQLUTXU3","Standard_E32s_v3","/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/klt-u3-eastus-utx-rg/providers/Microsoft.Network/networkInterfaces/UEMCSQLUTXU3-nic","/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/klt-u3-eastus-utx-rg/providers/Microsoft.Network/networkInterfaces/UEMCSQLUTXU3-nic","10.33.0.175"
"/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/KLT-U3-EASTUS-UTX-RG/providers/Microsoft.Compute/virtualMachines/UEMCTRIAUTXU3","UEMCTRIAUTXU3","Standard_E4s_v3","/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/klt-u3-eastus-utx-rg/providers/Microsoft.Network/networkInterfaces/UEMCTRIAUTXU3-nic","/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/klt-u3-eastus-utx-rg/providers/Microsoft.Network/networkInterfaces/UEMCTRIAUTXU3-nic","10.33.0.27"
"/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/KLT-U3-EASTUS-UTX-RG/providers/Microsoft.Compute/virtualMachines/UEMCTRIPUTXU3","UEMCTRIPUTXU3","Standard_D8s_v3","/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/klt-u3-eastus-utx-rg/providers/Microsoft.Network/networkInterfaces/UEMCTRIPUTXU3-nic","/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/klt-u3-eastus-utx-rg/providers/Microsoft.Network/networkInterfaces/UEMCTRIPUTXU3-nic","10.33.0.29"
"/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/KLT-U4-EASTUS-KTEST-RG/providers/Microsoft.Compute/virtualMachines/UEMCSQLKTESTU4","UEMCSQLKTESTU4","Standard_E20s_v3","/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/klt-u4-eastus-ktest-rg/providers/Microsoft.Network/networkInterfaces/UEMCSQLKTESTU4-nic","/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/klt-u4-eastus-ktest-rg/providers/Microsoft.Network/networkInterfaces/UEMCSQLKTESTU4-nic","10.33.0.177"
"/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/KLT-U4-EASTUS-UTX-RG/providers/Microsoft.Compute/virtualMachines/UEMCSQLUTXU4","UEMCSQLUTXU4","Standard_E32s_v3","/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/klt-u4-eastus-utx-rg/providers/Microsoft.Network/networkInterfaces/UEMCSQLUTXU4-nic","/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/klt-u4-eastus-utx-rg/providers/Microsoft.Network/networkInterfaces/UEMCSQLUTXU4-nic","10.33.0.180"
"/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/PDP-EUS-P1-BASEINFRA-RG/providers/Microsoft.Compute/virtualMachines/PDPEUSP1ADFSHIR1VM","PDPEUSP1ADFSHIR1VM","Standard_B2ms","/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/pdp-eus-p1-baseinfra-rg/providers/Microsoft.Network/networkInterfaces/pdpeusp1adfshir1vm180","/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/pdp-eus-p1-baseinfra-rg/providers/Microsoft.Network/networkInterfaces/pdpeusp1adfshir1vm180","10.34.0.17"
"/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/PDP-EUS-U1-BASEINFRA-RG/providers/Microsoft.Compute/virtualMachines/PDPEUSU1ADFSHIR1VM","PDPEUSU1ADFSHIR1VM","Standard_D4s_v3","/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/pdp-eus-u1-baseinfra-rg/providers/Microsoft.Network/networkInterfaces/pdpeusu1adfshir1vm597","/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/pdp-eus-u1-baseinfra-rg/providers/Microsoft.Network/networkInterfaces/pdpeusu1adfshir1vm597","10.34.0.11"
"/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/PDP-EUS-U2-HR-BASEINFRA-RG/providers/Microsoft.Compute/virtualMachines/PDPEUSU2HRSHIR1","PDPEUSU2HRSHIR1","Standard_D4s_v3","/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/pdp-eus-u2-hr-baseinfra-rg/providers/Microsoft.Network/networkInterfaces/pdpeusu2hrshir1828","/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/pdp-eus-u2-hr-baseinfra-rg/providers/Microsoft.Network/networkInterfaces/pdpeusu2hrshir1828","10.34.0.18"
"/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/RGP-IDD-SHAREDSERVICES-CS1/providers/Microsoft.Compute/virtualMachines/UEMCNEXUSIDDP1","UEMCNEXUSIDDP1","Standard_D4s_v3","/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/RGP-IDD-SHAREDSERVICES-CS1/providers/Microsoft.Network/networkInterfaces/uemcnexusiddp1497","/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/RGP-IDD-SHAREDSERVICES-CS1/providers/Microsoft.Network/networkInterfaces/uemcnexusiddp1497","10.34.0.10"
"/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/RGP-IDD-SHAREDSERVICES-CS1/providers/Microsoft.Compute/virtualMachines/UEMCSALTIDDP1","UEMCSALTIDDP1","Standard_B2s","/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/RGP-IDD-SHAREDSERVICES-CS1/providers/Microsoft.Network/networkInterfaces/uemcsaltiddp1541","/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/RGP-IDD-SHAREDSERVICES-CS1/providers/Microsoft.Network/networkInterfaces/uemcsaltiddp1541","10.34.0.9"
"/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/RGP-IDD-SHAREDSERVICES-CS1/providers/Microsoft.Compute/virtualMachines/UEMCSMTP1IDDP1","UEMCSMTP1IDDP1","Standard_B2s","/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/RGP-IDD-SHAREDSERVICES-CS1/providers/Microsoft.Network/networkInterfaces/uemcsmtp1iddp1981","/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/RGP-IDD-SHAREDSERVICES-CS1/providers/Microsoft.Network/networkInterfaces/uemcsmtp1iddp1981","10.34.0.6"
"/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/RGP-IDD-SHAREDSERVICES-CS1/providers/Microsoft.Compute/virtualMachines/UEMCSMTP3IDDP1","UEMCSMTP3IDDP1","Standard_B2s","/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/RGP-IDD-SHAREDSERVICES-CS1/providers/Microsoft.Network/networkInterfaces/uemcsmtp3iddp1490","/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/RGP-IDD-SHAREDSERVICES-CS1/providers/Microsoft.Network/networkInterfaces/uemcsmtp3iddp1490","10.34.0.16"
"/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/RGP-IDD-SHAREDSERVICES-CS1/providers/Microsoft.Compute/virtualMachines/UEMCSMTP4IDDP1","UEMCSMTP4IDDP1","Standard_B2s","/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/RGP-IDD-SHAREDSERVICES-CS1/providers/Microsoft.Network/networkInterfaces/uemcsmtp4iddp1541","/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/RGP-IDD-SHAREDSERVICES-CS1/providers/Microsoft.Network/networkInterfaces/uemcsmtp4iddp1541","10.34.0.15"
"/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/RGP-IDD-SYSTRAN-U1/providers/Microsoft.Compute/virtualMachines/UEMCIDDCICD1P1","UEMCIDDCICD1P1","Standard_B2s","/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/rgp-idd-systran-u1/providers/Microsoft.Network/networkInterfaces/uemciddcicd1p1512","/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/rgp-idd-systran-u1/providers/Microsoft.Network/networkInterfaces/uemciddcicd1p1512","10.34.0.5"
"/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/co-p-eastus-gpmnk-rg/providers/Microsoft.Compute/virtualMachines/UEMCGPWTP2","UEMCGPWTP2","Standard_B4ms","/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/co-p-eastus-gpmnk-rg/providers/Microsoft.Network/networkInterfaces/uemcgpwtp2754","/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/co-p-eastus-gpmnk-rg/providers/Microsoft.Network/networkInterfaces/uemcgpwtp2754","10.34.0.42"
"/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/co-p-eastus-iddbstnhosts-rg/providers/Microsoft.Compute/virtualMachines/UEMCIDDBSTN2P1","UEMCIDDBSTN2P1","Standard_B2ms","/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/co-p-eastus-iddbstnhosts-rg/providers/Microsoft.Network/networkInterfaces/uemciddbstn2p1510","/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/co-p-eastus-iddbstnhosts-rg/providers/Microsoft.Network/networkInterfaces/uemciddbstn2p1510","10.34.0.39"
"/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/co-p-eastus-klt-management-rg/providers/Microsoft.Compute/virtualMachines/UEMCASCFIXP1","UEMCASCFIXP1","Standard_B2s","/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/co-p-eastus-klt-management-rg/providers/Microsoft.Network/networkInterfaces/UEMCASCFIXP1-nic-c148610f68e84ce8a63a8d10e49b2184","/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/co-p-eastus-klt-management-rg/providers/Microsoft.Network/networkInterfaces/UEMCASCFIXP1-nic-c148610f68e84ce8a63a8d10e49b2184","10.33.9.47"
"/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/co-p-eastus-klt-sharedservices-rg/providers/Microsoft.Compute/virtualMachines/UEMCSQLMGMTP1","UEMCSQLMGMTP1","Standard_B2ms","/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/co-p-eastus-klt-sharedservices-rg/providers/Microsoft.Network/networkInterfaces/uemcsqlmgmtp1671","/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/co-p-eastus-klt-sharedservices-rg/providers/Microsoft.Network/networkInterfaces/uemcsqlmgmtp1671","10.33.8.15"
"/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/co-p-eastus-klt-sharedservices-rg/providers/Microsoft.Compute/virtualMachines/UEMCTOMAKLTP3","UEMCTOMAKLTP3","Standard_D4s_v3","/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/co-p-eastus-klt-sharedservices-rg/providers/Microsoft.Network/networkInterfaces/UEMCTOMAKLTP3-nic-70ad90fda28c479494f260c7945d2bcc","/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/co-p-eastus-klt-sharedservices-rg/providers/Microsoft.Network/networkInterfaces/UEMCTOMAKLTP3-nic-70ad90fda28c479494f260c7945d2bcc","10.33.10.8"
"/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/co-p-eastus-klt-uatss-rg/providers/Microsoft.Compute/virtualMachines/UEMCCDIFTOOLUP2","UEMCCDIFTOOLUP2","Standard_D8s_v3","/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/co-p-eastus-klt-uatss-rg/providers/Microsoft.Network/networkInterfaces/uemccdiftoolup2239","/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/co-p-eastus-klt-uatss-rg/providers/Microsoft.Network/networkInterfaces/uemccdiftoolup2239","10.33.0.24"
"/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/klt-p1-eastus-alv-rg/providers/Microsoft.Compute/virtualMachines/UEMCTRIAALVP1","UEMCTRIAALVP1","Standard_E4s_v3","/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/klt-p1-eastus-alv-rg/providers/Microsoft.Network/networkInterfaces/UEMCTRIAALVP1-nic","/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/klt-p1-eastus-alv-rg/providers/Microsoft.Network/networkInterfaces/UEMCTRIAALVP1-nic","10.33.4.18"
"/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/klt-p1-eastus-alv-rg/providers/Microsoft.Compute/virtualMachines/UEMCTRIBALVP1","UEMCTRIBALVP1","Standard_E4s_v3","/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/klt-p1-eastus-alv-rg/providers/Microsoft.Network/networkInterfaces/UEMCTRIBALVP1-nic","/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/klt-p1-eastus-alv-rg/providers/Microsoft.Network/networkInterfaces/UEMCTRIBALVP1-nic","10.33.4.19"
"/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/klt-p1-eastus-alv-rg/providers/Microsoft.Compute/virtualMachines/UEMCTRIPALVP1","UEMCTRIPALVP1","Standard_D8s_v3","/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/klt-p1-eastus-alv-rg/providers/Microsoft.Network/networkInterfaces/UEMCTRIPALVP1-nic","/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/klt-p1-eastus-alv-rg/providers/Microsoft.Network/networkInterfaces/UEMCTRIPALVP1-nic","10.33.4.16"
"/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/klt-p1-eastus-axta-rg/providers/Microsoft.Compute/virtualMachines/UEMCTRIAAXTAP1","UEMCTRIAAXTAP1","Standard_E4s_v3","/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/klt-p1-eastus-axta-rg/providers/Microsoft.Network/networkInterfaces/UEMCTRIAAXTAP1-nic","/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/klt-p1-eastus-axta-rg/providers/Microsoft.Network/networkInterfaces/UEMCTRIAAXTAP1-nic","10.33.4.34"
"/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/klt-p1-eastus-blk-rg/providers/Microsoft.Compute/virtualMachines/UEMCTRIPBLKP1","UEMCTRIPBLKP1","Standard_D8s_v3","/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/klt-p1-eastus-blk-rg/providers/Microsoft.Network/networkInterfaces/UEMCTRIPBLKP1-nic","/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/klt-p1-eastus-blk-rg/providers/Microsoft.Network/networkInterfaces/UEMCTRIPBLKP1-nic","10.33.4.223"
"/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/klt-p1-eastus-clx-rg/providers/Microsoft.Compute/virtualMachines/UEMCTRIACLXP1","UEMCTRIACLXP1","Standard_E4s_v3","/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/klt-p1-eastus-clx-rg/providers/Microsoft.Network/networkInterfaces/UEMCTRIACLXP1-nic","/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/klt-p1-eastus-clx-rg/providers/Microsoft.Network/networkInterfaces/UEMCTRIACLXP1-nic","10.33.4.126"
"/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/klt-p1-eastus-clx-rg/providers/Microsoft.Compute/virtualMachines/UEMCTRIBCLXP1","UEMCTRIBCLXP1","Standard_E4s_v3","/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/klt-p1-eastus-clx-rg/providers/Microsoft.Network/networkInterfaces/UEMCTRIBCLXP1-nic","/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/klt-p1-eastus-clx-rg/providers/Microsoft.Network/networkInterfaces/UEMCTRIBCLXP1-nic","10.33.4.127"
"/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/klt-p1-eastus-cvia-rg/providers/Microsoft.Compute/virtualMachines/UEMCTRIPCVIAP1","UEMCTRIPCVIAP1","Standard_D8s_v3","/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/klt-p1-eastus-cvia-rg/providers/Microsoft.Network/networkInterfaces/UEMCTRIPCVIAP1-nic","/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/klt-p1-eastus-cvia-rg/providers/Microsoft.Network/networkInterfaces/UEMCTRIPCVIAP1-nic","10.33.4.78"
"/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/klt-p1-eastus-cvs-rg/providers/Microsoft.Compute/virtualMachines/UEMCSQLCVSP1","UEMCSQLCVSP1","Standard_E16s_v3","/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/klt-p1-eastus-cvs-rg/providers/Microsoft.Network/networkInterfaces/UEMCSQLCVSP1-nic","/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/klt-p1-eastus-cvs-rg/providers/Microsoft.Network/networkInterfaces/UEMCSQLCVSP1-nic","10.33.4.201"
"/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/klt-p1-eastus-cvs-rg/providers/Microsoft.Compute/virtualMachines/UEMCTRIACVSP1","UEMCTRIACVSP1","Standard_E4s_v3","/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/klt-p1-eastus-cvs-rg/providers/Microsoft.Network/networkInterfaces/UEMCTRIACVSP1-nic","/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/klt-p1-eastus-cvs-rg/providers/Microsoft.Network/networkInterfaces/UEMCTRIACVSP1-nic","10.33.4.192"
